id,title,description,course_id,created_by,created_at
735,Professional Time Management - Quiz 3,Assessment quiz for Professional Time Management,286,1326,2025-09-18 17:30:50
736,Biology Laboratory - Quiz 1,Assessment quiz for Biology Laboratory,287,958,2025-09-28 17:36:45
737,Biology Laboratory - Quiz 2,Assessment quiz for Biology Laboratory,287,958,2025-09-26 17:36:45
738,Introduction to AI - Quiz 1,Assessment quiz for Introduction to AI,288,1714,2025-09-20 17:37:45
739,Introduction to AI - Quiz 2,Assessment quiz for Introduction to AI,288,1714,2025-09-27 17:37:45
740,Introduction to AI - Quiz 3,Assessment quiz for Introduction to AI,288,1714,2025-09-29 17:37:45
741,Introduction to AI - Quiz 4,Assessment quiz for Introduction to AI,288,1714,2025-09-30 17:37:45
742,Fitness Essentials - Quiz 1,Assessment quiz for Fitness Essentials,289,952,2025-09-15 17:34:30
743,Fitness Essentials - Quiz 2,Assessment quiz for Fitness Essentials,289,952,2025-09-20 17:34:30
744,Effective Mindfulness - Quiz 1,Assessment quiz for Effective Mindfulness,290,1296,2025-10-09 17:34:49
745,Biology Laboratory - Quiz 1,Assessment quiz for Biology Laboratory,291,118,2025-09-26 17:38:57
746,Biology Laboratory - Quiz 2,Assessment quiz for Biology Laboratory,291,118,2025-09-28 17:38:57
747,Biology Laboratory - Quiz 3,Assessment quiz for Biology Laboratory,291,118,2025-09-16 17:38:57
748,Biology Laboratory - Quiz 4,Assessment quiz for Biology Laboratory,291,118,2025-09-17 17:38:57
749,French Grammar Mastery - Quiz 1,Assessment quiz for French Grammar Mastery,292,2005,2025-10-05 17:36:57
750,French Grammar Mastery - Quiz 2,Assessment quiz for French Grammar Mastery,292,2005,2025-09-28 17:36:57
751,French Grammar Mastery - Quiz 1,Assessment quiz for French Grammar Mastery,294,1236,2025-09-26 17:33:06
752,French Grammar Mastery - Quiz 2,Assessment quiz for French Grammar Mastery,294,1236,2025-09-30 17:33:06
753,French Grammar Mastery - Quiz 3,Assessment quiz for French Grammar Mastery,294,1236,2025-10-01 17:33:06
754,French Grammar Mastery - Quiz 4,Assessment quiz for French Grammar Mastery,294,1236,2025-09-21 17:33:06
755,French Grammar Mastery - Quiz 5,Assessment quiz for French Grammar Mastery,294,1236,2025-10-11 17:33:06
756,UI/UX Design Principles - Quiz 1,Assessment quiz for UI/UX Design Principles,295,481,2025-09-19 17:34:51
757,UI/UX Design Principles - Quiz 2,Assessment quiz for UI/UX Design Principles,295,481,2025-09-30 17:34:51
758,Advanced Italian - Quiz 1,Assessment quiz for Advanced Italian,296,342,2025-10-07 17:29:36
759,Advanced Italian - Quiz 2,Assessment quiz for Advanced Italian,296,342,2025-10-05 17:29:36
760,Machine Learning Fundamentals - Quiz 1,Assessment quiz for Machine Learning Fundamentals,297,610,2025-10-06 17:38:54
761,Machine Learning Fundamentals - Quiz 2,Assessment quiz for Machine Learning Fundamentals,297,610,2025-10-05 17:38:54
762,Machine Learning Fundamentals - Quiz 3,Assessment quiz for Machine Learning Fundamentals,297,610,2025-10-07 17:38:54
763,Machine Learning Fundamentals - Quiz 4,Assessment quiz for Machine Learning Fundamentals,297,610,2025-10-09 17:38:54
764,Music Theory Masterclass - Quiz 1,Assessment quiz for Music Theory Masterclass,298,610,2025-10-09 17:34:56
765,Music Theory Masterclass - Quiz 2,Assessment quiz for Music Theory Masterclass,298,610,2025-10-04 17:34:56
766,Music Theory Masterclass - Quiz 3,Assessment quiz for Music Theory Masterclass,298,610,2025-09-24 17:34:56
767,Advanced Study Skills - Quiz 1,Assessment quiz for Advanced Study Skills,299,2127,2025-10-05 17:26:43
768,Advanced Study Skills - Quiz 2,Assessment quiz for Advanced Study Skills,299,2127,2025-10-09 17:26:43
769,Advanced Study Skills - Quiz 3,Assessment quiz for Advanced Study Skills,299,2127,2025-09-30 17:26:43
770,Study Skills Fundamentals - Quiz 1,Assessment quiz for Study Skills Fundamentals,300,1113,2025-09-27 17:38:12
771,Study Skills Fundamentals - Quiz 2,Assessment quiz for Study Skills Fundamentals,300,1113,2025-09-20 17:38:12
772,Introduction to Blockchain - Quiz 1,Assessment quiz for Introduction to Blockchain,301,1192,2025-09-24 17:38:05
773,Introduction to Blockchain - Quiz 2,Assessment quiz for Introduction to Blockchain,301,1192,2025-09-21 17:38:05
774,Introduction to Blockchain - Quiz 3,Assessment quiz for Introduction to Blockchain,301,1192,2025-09-30 17:38:05
775,Introduction to Blockchain - Quiz 4,Assessment quiz for Introduction to Blockchain,301,1192,2025-10-09 17:38:05
776,Introduction to Blockchain - Quiz 5,Assessment quiz for Introduction to Blockchain,301,1192,2025-10-04 17:38:05
777,Advanced Node.js - Quiz 1,Assessment quiz for Advanced Node.js,302,67,2025-09-26 17:25:20
778,Introduction to Project Management - Quiz 1,Assessment quiz for Introduction to Project Management,304,1424,2025-09-16 17:28:05
779,Introduction to Project Management - Quiz 2,Assessment quiz for Introduction to Project Management,304,1424,2025-09-21 17:28:05
780,Introduction to Project Management - Quiz 3,Assessment quiz for Introduction to Project Management,304,1424,2025-10-01 17:28:05
781,Introduction to Project Management - Quiz 4,Assessment quiz for Introduction to Project Management,304,1424,2025-09-29 17:28:05
782,Modern Creative Writing Techniques - Quiz 1,Assessment quiz for Modern Creative Writing Techniques,305,563,2025-10-09 17:23:32
783,Modern Creative Writing Techniques - Quiz 2,Assessment quiz for Modern Creative Writing Techniques,305,563,2025-10-05 17:23:32
784,Modern Creative Writing Techniques - Quiz 3,Assessment quiz for Modern Creative Writing Techniques,305,563,2025-09-16 17:23:32
785,Modern Creative Writing Techniques - Quiz 4,Assessment quiz for Modern Creative Writing Techniques,305,563,2025-09-13 17:23:32
786,Advanced JavaScript - Quiz 1,Assessment quiz for Advanced JavaScript,307,1757,2025-10-06 17:31:13
787,Advanced JavaScript - Quiz 2,Assessment quiz for Advanced JavaScript,307,1757,2025-10-07 17:31:13
788,Advanced JavaScript - Quiz 3,Assessment quiz for Advanced JavaScript,307,1757,2025-10-07 17:31:13
789,Advanced JavaScript - Quiz 4,Assessment quiz for Advanced JavaScript,307,1757,2025-10-11 17:31:13
790,Advanced JavaScript - Quiz 5,Assessment quiz for Advanced JavaScript,307,1757,2025-10-12 17:31:13
791,Professional Sales Skills - Quiz 1,Assessment quiz for Professional Sales Skills,309,946,2025-10-06 17:35:06
792,Professional Sales Skills - Quiz 2,Assessment quiz for Professional Sales Skills,309,946,2025-10-02 17:35:06
793,Typography Masterclass - Quiz 1,Assessment quiz for Typography Masterclass,311,1750,2025-09-29 17:33:51
794,Typography Masterclass - Quiz 2,Assessment quiz for Typography Masterclass,311,1750,2025-10-03 17:33:51
795,Typography Masterclass - Quiz 3,Assessment quiz for Typography Masterclass,311,1750,2025-09-17 17:33:51
796,Typography Masterclass - Quiz 4,Assessment quiz for Typography Masterclass,311,1750,2025-10-02 17:33:51
797,Professional Leadership Skills - Quiz 1,Assessment quiz for Professional Leadership Skills,313,2008,2025-09-22 17:33:47
798,Professional Leadership Skills - Quiz 2,Assessment quiz for Professional Leadership Skills,313,2008,2025-10-03 17:33:47
799,Study Skills Preparation - Quiz 1,Assessment quiz for Study Skills Preparation,314,158,2025-10-02 17:21:50
800,Study Skills Preparation - Quiz 2,Assessment quiz for Study Skills Preparation,314,158,2025-09-14 17:21:50
801,Study Skills Preparation - Quiz 3,Assessment quiz for Study Skills Preparation,314,158,2025-10-01 17:21:50
802,Sales Management - Quiz 1,Assessment quiz for Sales Management,315,529,2025-09-28 17:31:46
803,Sales Management - Quiz 2,Assessment quiz for Sales Management,315,529,2025-09-17 17:31:46
804,Sales Management - Quiz 3,Assessment quiz for Sales Management,315,529,2025-09-16 17:31:46
805,C++ Fundamentals - Quiz 1,Assessment quiz for C++ Fundamentals,316,226,2025-10-10 17:37:39
806,C++ Fundamentals - Quiz 2,Assessment quiz for C++ Fundamentals,316,226,2025-10-11 17:37:39
807,C++ Fundamentals - Quiz 3,Assessment quiz for C++ Fundamentals,316,226,2025-10-05 17:37:39
808,Critical Thinking Fundamentals - Quiz 1,Assessment quiz for Critical Thinking Fundamentals,318,1917,2025-09-25 17:21:34
809,Critical Thinking Fundamentals - Quiz 2,Assessment quiz for Critical Thinking Fundamentals,318,1917,2025-09-20 17:21:34
810,Critical Thinking Fundamentals - Quiz 3,Assessment quiz for Critical Thinking Fundamentals,318,1917,2025-09-17 17:21:34
811,Modern Music Theory Techniques - Quiz 1,Assessment quiz for Modern Music Theory Techniques,319,759,2025-09-17 17:28:23
812,Modern Music Theory Techniques - Quiz 2,Assessment quiz for Modern Music Theory Techniques,319,759,2025-09-24 17:28:23
813,Modern Music Theory Techniques - Quiz 3,Assessment quiz for Modern Music Theory Techniques,319,759,2025-10-10 17:28:23
814,Advanced Finance - Quiz 1,Assessment quiz for Advanced Finance,320,935,2025-10-05 17:35:53
815,Advanced Finance - Quiz 2,Assessment quiz for Advanced Finance,320,935,2025-10-04 17:35:53
816,Advanced Finance - Quiz 3,Assessment quiz for Advanced Finance,320,935,2025-09-29 17:35:53
817,Advanced Finance - Quiz 4,Assessment quiz for Advanced Finance,320,935,2025-09-29 17:35:53
818,Advanced Finance - Quiz 5,Assessment quiz for Advanced Finance,320,935,2025-09-24 17:35:53
819,Advanced JavaScript - Quiz 1,Assessment quiz for Advanced JavaScript,321,2062,2025-09-17 17:26:03
820,Advanced JavaScript - Quiz 2,Assessment quiz for Advanced JavaScript,321,2062,2025-10-11 17:26:03
821,Advanced JavaScript - Quiz 3,Assessment quiz for Advanced JavaScript,321,2062,2025-09-15 17:26:03
822,Advanced JavaScript - Quiz 4,Assessment quiz for Advanced JavaScript,321,2062,2025-10-12 17:26:03
823,Advanced JavaScript - Quiz 5,Assessment quiz for Advanced JavaScript,321,2062,2025-09-17 17:26:03
824,Classical Painting - Quiz 1,Assessment quiz for Classical Painting,322,1932,2025-09-14 17:36:23
825,Classical Painting - Quiz 2,Assessment quiz for Classical Painting,322,1932,2025-09-17 17:36:23
826,Classical Painting - Quiz 3,Assessment quiz for Classical Painting,322,1932,2025-10-09 17:36:23
827,Sales for Entrepreneurs - Quiz 1,Assessment quiz for Sales for Entrepreneurs,323,351,2025-09-29 17:25:48
828,Sales for Entrepreneurs - Quiz 2,Assessment quiz for Sales for Entrepreneurs,323,351,2025-09-16 17:25:48
829,Writing Preparation - Quiz 1,Assessment quiz for Writing Preparation,324,1439,2025-09-13 17:31:20
830,Writing Preparation - Quiz 2,Assessment quiz for Writing Preparation,324,1439,2025-10-08 17:31:20
831,Writing Preparation - Quiz 3,Assessment quiz for Writing Preparation,324,1439,2025-10-04 17:31:20
832,Mental Health for Beginners - Quiz 1,Assessment quiz for Mental Health for Beginners,325,1527,2025-10-02 17:34:33
833,Mental Health for Beginners - Quiz 2,Assessment quiz for Mental Health for Beginners,325,1527,2025-10-10 17:34:33
834,Mental Health for Beginners - Quiz 3,Assessment quiz for Mental Health for Beginners,325,1527,2025-10-06 17:34:33
835,Master Python - Quiz 1,Assessment quiz for Master Python,326,955,2025-10-02 17:29:22
836,React Bootcamp - Quiz 1,Assessment quiz for React Bootcamp,327,338,2025-09-27 17:25:53
837,React Bootcamp - Quiz 2,Assessment quiz for React Bootcamp,327,338,2025-09-20 17:25:53
838,React Bootcamp - Quiz 3,Assessment quiz for React Bootcamp,327,338,2025-09-15 17:25:53
839,React Bootcamp - Quiz 4,Assessment quiz for React Bootcamp,327,338,2025-09-20 17:25:53
840,React Bootcamp - Quiz 5,Assessment quiz for React Bootcamp,327,338,2025-09-19 17:25:53
841,Advanced Leadership - Quiz 1,Assessment quiz for Advanced Leadership,328,1560,2025-10-04 17:21:35
842,Advanced Career - Quiz 1,Assessment quiz for Advanced Career,329,1917,2025-10-04 17:28:47
843,Advanced Career - Quiz 2,Assessment quiz for Advanced Career,329,1917,2025-09-23 17:28:47
844,Advanced React - Quiz 1,Assessment quiz for Advanced React,330,1535,2025-10-07 17:36:01
845,Advanced React - Quiz 2,Assessment quiz for Advanced React,330,1535,2025-10-05 17:36:01
846,Advanced React - Quiz 3,Assessment quiz for Advanced React,330,1535,2025-09-30 17:36:01
847,Advanced React - Quiz 4,Assessment quiz for Advanced React,330,1535,2025-09-13 17:36:01
848,Test Prep Mastery - Quiz 1,Assessment quiz for Test Prep Mastery,331,698,2025-09-25 17:29:39
849,Test Prep Mastery - Quiz 2,Assessment quiz for Test Prep Mastery,331,698,2025-09-20 17:29:39
850,Test Prep Mastery - Quiz 3,Assessment quiz for Test Prep Mastery,331,698,2025-10-03 17:29:39
851,Test Prep Mastery - Quiz 4,Assessment quiz for Test Prep Mastery,331,698,2025-10-08 17:29:39
852,Test Prep Mastery - Quiz 5,Assessment quiz for Test Prep Mastery,331,698,2025-09-21 17:29:39
853,Advanced Time Management - Quiz 1,Assessment quiz for Advanced Time Management,332,704,2025-10-02 17:37:38
854,Advanced Time Management - Quiz 2,Assessment quiz for Advanced Time Management,332,704,2025-09-20 17:37:38
855,Advanced Time Management - Quiz 3,Assessment quiz for Advanced Time Management,332,704,2025-09-26 17:37:38
856,Advanced Time Management - Quiz 4,Assessment quiz for Advanced Time Management,332,704,2025-09-23 17:37:38
857,Advanced Time Management - Quiz 5,Assessment quiz for Advanced Time Management,332,704,2025-10-01 17:37:38
858,Master C++ - Quiz 1,Assessment quiz for Master C++,336,745,2025-09-24 17:33:42
859,Master C++ - Quiz 2,Assessment quiz for Master C++,336,745,2025-10-03 17:33:42
860,Master C++ - Quiz 3,Assessment quiz for Master C++,336,745,2025-10-05 17:33:42
861,Professional Marketing Skills - Quiz 1,Assessment quiz for Professional Marketing Skills,337,438,2025-10-11 17:28:01
862,Professional Marketing Skills - Quiz 2,Assessment quiz for Professional Marketing Skills,337,438,2025-09-28 17:28:01
863,Professional Marketing Skills - Quiz 3,Assessment quiz for Professional Marketing Skills,337,438,2025-09-13 17:28:01
864,Modern Drawing Techniques - Quiz 1,Assessment quiz for Modern Drawing Techniques,339,1510,2025-10-05 17:25:29
865,Advanced IoT - Quiz 1,Assessment quiz for Advanced IoT,340,994,2025-09-18 17:35:13
866,Advanced IoT - Quiz 2,Assessment quiz for Advanced IoT,340,994,2025-09-28 17:35:13
867,Advanced IoT - Quiz 3,Assessment quiz for Advanced IoT,340,994,2025-09-29 17:35:13
868,Advanced IoT - Quiz 4,Assessment quiz for Advanced IoT,340,994,2025-10-09 17:35:13
869,Complete React Guide - Quiz 1,Assessment quiz for Complete React Guide,341,976,2025-09-19 17:22:47
870,Complete React Guide - Quiz 2,Assessment quiz for Complete React Guide,341,976,2025-10-08 17:22:47
871,Complete React Guide - Quiz 3,Assessment quiz for Complete React Guide,341,976,2025-10-01 17:22:47
872,Yoga Certification - Quiz 1,Assessment quiz for Yoga Certification,342,508,2025-10-05 17:29:24
873,Yoga Certification - Quiz 2,Assessment quiz for Yoga Certification,342,508,2025-10-06 17:29:24
874,Yoga Certification - Quiz 3,Assessment quiz for Yoga Certification,342,508,2025-09-27 17:29:24
875,Yoga Certification - Quiz 4,Assessment quiz for Yoga Certification,342,508,2025-09-21 17:29:24
876,Yoga Certification - Quiz 5,Assessment quiz for Yoga Certification,342,508,2025-10-06 17:29:24
877,Classical Painting - Quiz 1,Assessment quiz for Classical Painting,343,476,2025-10-05 17:26:00
878,Classical Painting - Quiz 2,Assessment quiz for Classical Painting,343,476,2025-10-08 17:26:00
879,Classical Painting - Quiz 3,Assessment quiz for Classical Painting,343,476,2025-09-28 17:26:00
880,Complete Writing Course - Quiz 1,Assessment quiz for Complete Writing Course,344,137,2025-10-09 17:24:29
881,Complete Writing Course - Quiz 2,Assessment quiz for Complete Writing Course,344,137,2025-09-26 17:24:29
882,Professional Analytics Skills - Quiz 1,Assessment quiz for Professional Analytics Skills,345,1982,2025-09-16 17:31:07
883,Professional Analytics Skills - Quiz 2,Assessment quiz for Professional Analytics Skills,345,1982,2025-09-21 17:31:07
884,Professional Analytics Skills - Quiz 3,Assessment quiz for Professional Analytics Skills,345,1982,2025-10-02 17:31:07
885,Web Design for Professionals - Quiz 1,Assessment quiz for Web Design for Professionals,346,2078,2025-09-30 17:33:48
886,Web Design for Professionals - Quiz 2,Assessment quiz for Web Design for Professionals,346,2078,2025-09-25 17:33:48
887,Professional Research Methods - Quiz 1,Assessment quiz for Professional Research Methods,347,628,2025-10-04 17:22:50
888,Professional Research Methods - Quiz 2,Assessment quiz for Professional Research Methods,347,628,2025-09-13 17:22:50
889,Professional Research Methods - Quiz 3,Assessment quiz for Professional Research Methods,347,628,2025-09-16 17:22:50
890,Music Theory Masterclass - Quiz 1,Assessment quiz for Music Theory Masterclass,348,1566,2025-10-11 17:32:59
891,Music Theory Masterclass - Quiz 2,Assessment quiz for Music Theory Masterclass,348,1566,2025-10-07 17:32:59
892,Music Theory Masterclass - Quiz 3,Assessment quiz for Music Theory Masterclass,348,1566,2025-09-15 17:32:59
893,Music Theory Masterclass - Quiz 4,Assessment quiz for Music Theory Masterclass,348,1566,2025-09-13 17:32:59
894,Music Theory Masterclass - Quiz 5,Assessment quiz for Music Theory Masterclass,348,1566,2025-09-15 17:32:59
895,Applied Physics - Quiz 1,Assessment quiz for Applied Physics,349,181,2025-10-01 17:36:54
896,Applied Physics - Quiz 2,Assessment quiz for Applied Physics,349,181,2025-09-13 17:36:54
897,Advanced Fitness - Quiz 1,Assessment quiz for Advanced Fitness,350,396,2025-09-18 17:34:13
